index,timestamp,latitude,longitude,x_m,y_m,yaw,direction,mode,drive_level,curb_offset
0,0.000000000,0.0000000000,0.0000000000,0.000000,0.000000,0.000000000,1,NORMAL,1.00,1.500000
1,0.160000000,0.0000000000,0.0000000000,0.160000,0.000000,0.000000000,1,NORMAL,1.00,1.500000
2,0.320000000,0.0000000000,0.0000000000,0.320000,0.000000,0.000000000,1,NORMAL,1.00,1.500000
3,0.480000000,0.0000000000,0.0000000000,0.480000,0.000000,0.000000000,1,NORMAL,1.00,1.500000
4,0.640000000,0.0000000000,0.0000000000,0.640000,0.000000,0.000000000,1,NORMAL,1.00,1.500000
5,0.800000000,0.0000000000,0.0000000000,0.800000,0.000000,0.000000000,1,NORMAL,1.00,1.500000
6,0.960000000,0.0000000000,0.0000000000,0.960000,0.000000,0.000000000,1,NORMAL,1.00,1.500000
7,1.120000000,0.0000000000,0.0000000000,1.120000,0.000000,0.000000000,1,NORMAL,1.00,1.500000
8,1.280000000,0.0000000000,0.0000000000,1.280000,0.000000,0.000000000,1,NORMAL,1.00,1.500000
9,1.440000000,0.0000000000,0.0000000000,1.440000,0.000000,0.000000000,1,NORMAL,1.00,1.500000
10,1.600000000,0.0000000000,0.0000000000,1.600000,0.000000,0.000000000,1,NORMAL,1.00,1.500000
11,1.760000000,0.0000000000,0.0000000000,1.760000,0.000000,0.000000000,1,NORMAL,1.00,1.500000
12,1.920000000,0.0000000000,0.0000000000,1.920000,0.000000,0.000000000,1,NORMAL,1.00,1.500000
13,2.080000000,0.0000000000,0.0000000000,2.080000,0.000000,0.000000000,1,NORMAL,1.00,1.500000
14,2.240000000,0.0000000000,0.0000000000,2.240000,0.000000,0.000000000,1,NORMAL,1.00,1.500000
15,2.400000000,0.0000000000,0.0000000000,2.400000,0.000000,0.000000000,1,NORMAL,1.00,1.500000
16,2.560000000,0.0000000000,0.0000000000,2.560000,0.000000,0.000000000,1,NORMAL,1.00,1.500000
17,2.720000000,0.0000000000,0.0000000000,2.720000,0.000000,0.000000000,1,NORMAL,1.00,1.500000
18,2.880000000,0.0000000000,0.0000000000,2.880000,0.000000,0.000000000,1,NORMAL,1.00,1.500000
19,3.040000000,0.0000000000,0.0000000000,3.040000,0.000000,0.000000000,1,NORMAL,1.00,1.500000
20,3.200000000,0.0000000000,0.0000000000,3.200000,0.000000,0.000000000,1,NORMAL,1.00,1.500000
21,3.360000000,0.0000000000,0.0000000000,3.360000,0.000000,0.000000000,1,NORMAL,1.00,1.500000
22,3.520000000,0.0000000000,0.0000000000,3.520000,0.000000,0.000000000,1,NORMAL,1.00,1.500000
23,3.680000000,0.0000000000,0.0000000000,3.680000,0.000000,0.000000000,1,NORMAL,1.00,1.500000
24,3.840000000,0.0000000000,0.0000000000,3.840000,0.000000,0.000000000,1,NORMAL,1.00,1.500000
