index,timestamp,latitude,longitude,x_m,y_m,yaw,direction,mode,drive_level
55,30.693000000,0.0000000000,0.0000000000,6.147642,0.000000,0.000000006,1,NORMAL,1.00
56,30.853000000,0.0000000000,0.0000000000,6.259642,0.000000,0.000000006,1,NORMAL,1.00
57,31.013000000,0.0000000000,0.0000000000,6.371642,0.000000,0.000000006,1,NORMAL,1.00
58,31.173000000,0.0000000000,0.0000000000,6.483642,0.000000,0.000000006,1,NORMAL,1.00
59,31.333000000,0.0000000000,0.0000000000,6.595642,0.000000,0.000000007,1,NORMAL,1.00
60,31.493000000,0.0000000000,0.0000000000,6.707642,0.000000,0.000000007,1,NORMAL,1.00
61,31.653000000,0.0000000000,0.0000000000,6.819642,0.000000,0.000000007,1,NORMAL,1.00
62,31.813000000,0.0000000000,0.0000000000,6.931642,0.000000,0.000000007,1,NORMAL,1.00
63,31.973000000,0.0000000000,0.0000000000,7.043642,0.000000,0.000000007,1,NORMAL,1.00
64,32.133000000,0.0000000000,0.0000000000,7.155642,0.000000,0.000000007,1,NORMAL,1.00
65,32.293000000,0.0000000000,0.0000000000,7.267642,0.000000,0.000000007,1,NORMAL,1.00
66,32.453000000,0.0000000000,0.0000000000,7.379642,0.000000,0.000000007,1,NORMAL,1.00
67,32.613000000,0.0000000000,0.0000000000,7.491642,0.000000,0.000000007,1,NORMAL,1.00
68,32.773000000,0.0000000000,0.0000000000,7.603642,0.000000,0.000000008,1,NORMAL,1.00
69,32.933000000,0.0000000000,0.0000000000,7.715642,0.000000,0.000000008,1,NORMAL,1.00
70,33.093000000,0.0000000000,0.0000000000,7.827642,0.000000,0.000000008,1,NORMAL,1.00
71,33.253000000,0.0000000000,0.0000000000,7.939642,0.000000,0.000000008,1,NORMAL,1.00
72,33.413000000,0.0000000000,0.0000000000,8.051642,0.000000,0.000000008,1,NORMAL,1.00
73,33.573000000,0.0000000000,0.0000000000,8.163642,0.000000,0.000000008,1,NORMAL,1.00
74,33.733000000,0.0000000000,0.0000000000,8.275642,0.000000,0.000000008,1,NORMAL,1.00
75,33.893000000,0.0000000000,0.0000000000,8.387642,0.000000,0.000000008,1,NORMAL,1.00
76,34.053000000,0.0000000000,0.0000000000,8.499642,0.000000,0.000000008,1,NORMAL,1.00
77,34.213000000,0.0000000000,0.0000000000,8.611642,0.000000,0.000000009,1,NORMAL,1.00
78,34.373000000,0.0000000000,0.0000000000,8.723642,0.000000,0.000000009,1,NORMAL,1.00
79,34.533000000,0.0000000000,0.0000000000,8.835642,0.000000,0.000000009,1,NORMAL,1.00
80,34.693000000,0.0000000000,0.0000000000,8.947642,0.000000,0.000000009,1,NORMAL,1.00
81,34.853000000,0.0000000000,0.0000000000,9.059642,0.000000,0.000000009,1,NORMAL,1.00
82,35.013000000,0.0000000000,0.0000000000,9.171642,0.000000,0.000000009,1,NORMAL,1.00
83,35.173000000,0.0000000000,0.0000000000,9.283642,0.000000,0.000000009,1,NORMAL,1.00
84,35.333000000,0.0000000000,0.0000000000,9.395642,0.000000,0.000000009,1,NORMAL,1.00
85,35.493000000,0.0000000000,0.0000000000,9.507642,0.000000,0.000000010,1,NORMAL,1.00
86,35.653000000,0.0000000000,0.0000000000,9.619642,0.000000,0.000000010,1,NORMAL,1.00
87,35.813000000,0.0000000000,0.0000000000,9.731642,0.000000,0.000000010,1,NORMAL,1.00
88,35.973000000,0.0000000000,0.0000000000,9.843642,0.000000,0.000000010,1,NORMAL,1.00
89,36.133000000,0.0000000000,0.0000000000,9.955642,0.000000,0.000000010,1,NORMAL,1.00
90,36.293000000,0.0000000000,0.0000000000,10.067642,0.000000,0.000000010,1,NORMAL,1.00
91,36.453000000,0.0000000000,0.0000000000,10.179642,0.000000,0.000000010,1,NORMAL,1.00
92,36.613000000,0.0000000000,0.0000000000,10.291642,0.000000,0.000000010,1,NORMAL,1.00
93,36.773000000,0.0000000000,0.0000000000,10.403642,0.000000,0.000000010,1,NORMAL,1.00
94,36.933000000,0.0000000000,0.0000000000,10.515642,0.000000,0.000000011,1,NORMAL,1.00
95,37.093000000,0.0000000000,0.0000000000,10.627642,0.000000,0.000000011,1,NORMAL,1.00
96,37.253000000,0.0000000000,0.0000000000,10.739642,0.000000,0.000000011,1,NORMAL,1.00
97,37.413000000,0.0000000000,0.0000000000,10.851642,0.000000,0.000000011,1,NORMAL,1.00
98,37.573000000,0.0000000000,0.0000000000,10.963642,0.000000,0.000000011,1,NORMAL,1.00
99,37.733000000,0.0000000000,0.0000000000,11.075642,0.000000,0.000000011,1,NORMAL,1.00
100,37.893000000,0.0000000000,0.0000000000,11.187642,0.000000,0.000000011,1,NORMAL,1.00
101,38.053000000,0.0000000000,0.0000000000,11.299642,0.000000,0.000000011,1,NORMAL,1.00
102,38.213000000,0.0000000000,0.0000000000,11.411642,0.000000,0.000000011,1,NORMAL,1.00
103,38.373000000,0.0000000000,0.0000000000,11.523642,0.000000,0.000000012,1,NORMAL,1.00
